income,loan_amount,credit_utilization,repayment_history,credit_label
20000.0,22724.2139665361,0.4842868748996671,1,0
39512.2471733142,24174.650898212953,0.7948587948266193,1,1
54948.636972136796,31910.85854773477,0.5536625621492686,1,1
35044.33636070301,11813.949733399213,0.38770843381278103,1,1
92648.22607863271,30921.06783982426,0.659258203901502,0,0
31397.172440787348,14520.94695793065,0.7100639165319677,1,1
51199.11026606033,6641.375958313866,0.5743416292850644,1,1
62614.81154572183,27241.365593144972,0.1481227271645149,1,1
88825.46578132232,32907.58424122428,0.24440044388670115,0,0
31282.756976411212,45879.08973530684,0.34250306275669395,0,0
83263.27504309919,8002.7473490978655,0.3402317650587691,1,1
60204.66122039174,26989.19685080789,0.67240768020984,1,1
40369.82697904098,15901.987562064669,0.1155963624225877,1,1
69242.06948526541,27833.587105240313,0.7423295104920918,1,1
63981.1939114694,5295.104487687494,0.3255411035858932,1,1
47995.66245682411,7372.302243014359,0.36351856928368703,1,1
61396.04169980038,12241.251768335162,0.5487233537523356,1,1
52293.7280627648,20789.640456680845,0.2835367607981139,1,1
62270.34690502496,13589.187334616447,0.8518006165391984,1,1
73242.61349042093,26590.543439134195,0.1725634624275805,1,1
91720.33632290704,30268.946182579144,0.4777250079559051,1,1
35243.690023463016,25995.775412453557,0.8220089290366565,1,0
102660.66749312534,36187.87639660868,0.6234673102580504,1,1
20958.244009549962,24158.26629455343,0.3484800884662384,1,1
56964.29809928834,7831.032896598329,0.45764617660999163,0,1
71766.34412969153,33633.7651353834,0.7006902232911374,1,1
65619.83735470065,13948.437643940026,0.9272716318593144,1,1
47546.00960358812,29104.1849968557,0.8591679106225184,0,0
55837.55499285449,35737.34216555106,0.3910678871250203,1,1
50139.98130682334,24566.88010730399,0.9484681973946789,0,0
48212.704861115766,5038.4118683535025,0.10297896400139954,1,1
76992.0419404205,10817.878334902085,0.12348529243715284,1,1
67140.30971930095,33227.444668851356,0.8002644378955147,1,1
46141.80809478692,18308.773143571838,0.2695432838080942,1,1
77991.99750866501,20795.73534942166,0.15165387813680473,1,1
66145.99041753219,27588.244161636092,0.3015758622510269,1,1
76257.2423767792,26963.228620803235,0.4621851308837312,0,0
72592.57683847225,22787.998123854606,0.7209813298683941,1,1
43420.09978155855,17913.31628779534,0.6306851975685247,1,1
48796.3791960606,16873.315542676428,0.3019780349263574,1,1
74945.87210246523,28578.98825291343,0.5277798808854968,1,1
72207.4053086693,25535.695310677933,0.8872819895887835,1,1
59581.968120717036,17426.999993822104,0.792756610436194,1,1
62346.54766617564,30821.123129931406,0.3747113171070244,1,1
85553.2979157685,18709.65884870216,0.9349248771523418,1,1
48168.5722232834,11483.378256656068,0.7023273403698613,1,1
70941.94762340076,12410.293010966554,0.15308195231676452,1,1
55956.146951322124,10212.591636902343,0.12988660629534288,1,1
55646.375935455595,17275.89983396313,0.24314675665852548,1,1
81975.53703974381,32337.24278336193,0.7186774878426248,1,1
76508.32697976059,11949.048189694911,0.2561780869660637,1,1
76270.19272001277,21884.75761018103,0.5347637538275085,1,1
86109.57614308658,13433.106543725868,0.17927110215370698,1,1
60420.076832655184,17396.909587285623,0.8827532341556659,1,1
73639.05942589928,5000.0,0.3923665215460324,1,1
53794.66486813088,17794.617708434627,0.8719122480765361,1,1
66483.32704976884,18062.94620195038,0.9031442956239626,1,1
57397.13891264631,25402.87944035695,0.10520935021662868,0,0
61939.919299854366,22232.809132553706,0.4945149091189222,1,1
71903.14050873827,8016.07875047955,0.12095764735085895,1,1
43635.58633533055,30841.982440435426,0.8723888513574699,1,0
101847.7455137092,22103.030402219953,0.5406464130243894,0,1
39879.65237000596,21983.93517177487,0.1637024107937223,1,1
35716.227744245356,19908.176466148612,0.19373521903508184,1,1
83162.21747000136,14822.425527777803,0.4259826708188282,1,1
75833.25387925871,22178.02339748726,0.899199063941956,1,1
72482.3963410431,24755.884359285825,0.6889727788328687,1,1
72566.9101852856,5000.0,0.8374760362607625,1,1
59755.06454306171,14612.391626539044,0.4114881493889827,1,1
42054.91257028337,17450.53029596411,0.13673164461749857,0,0
61516.091163874524,22561.70605694278,0.928169991623752,1,1
46456.76576975777,31933.110059271257,0.11459704206301412,1,1
79502.39466835502,12282.591854032176,0.9055039051189256,1,1
57058.852369957225,15020.38153182158,0.413375810271773,1,1
43490.05606414977,14874.658893534499,0.1085768442685993,0,0
53572.28316694013,11984.724098954584,0.685783646965832,1,1
68258.6290855125,16528.135048877375,0.933459258426651,1,1
48725.508943920504,27708.022199879713,0.9207818644119536,0,0
43555.59208867137,9461.645046356543,0.23679645952205566,1,1
64873.744229838245,24278.143951529033,0.25406063515623173,1,1
64899.33142217446,5000.0,0.580708077426711,1,1
49861.1364925774,14386.62003557794,0.6417091024640758,0,0
50579.23388763354,16705.106997820138,0.7285052266159858,0,0
64640.99874715273,36748.59672914065,0.2538928064013254,1,1
31038.313170053516,17251.97695247312,0.9151560237497692,1,0
31850.724512468896,5000.0,0.6429283678458522,0,1
45631.115574951276,5000.0,0.8199898810399716,1,1
55731.056965763055,20340.29586346681,0.559055857991546,0,0
66218.15131196009,26137.70855789909,0.4521353204514002,1,1
89507.12433899104,23754.558576272528,0.9306054706057465,1,1
77153.19246404039,21675.701058009905,0.5948031651968606,1,1
56801.229400731456,31622.595975056673,0.836842545379302,1,1
59619.67584194622,14604.087792628683,0.9102985369113464,1,1
39949.41270724382,28949.105560268254,0.6740514329573604,0,0
59629.7372801522,5000.0,0.5665978767408737,1,1
54226.82722159724,10950.521670619337,0.10298422327405303,0,1
66454.37120676179,5000.0,0.1340166946281551,1,1
43455.381128953544,17251.546993302076,0.27072353364344887,1,1
70386.93028482345,19537.387827336574,0.25810716707759596,0,1
90654.77826005155,21141.0149222652,0.3165449759198685,1,1
57824.79703086285,20618.833528871353,0.3591944420430117,1,1
68034.23444197883,10724.46669188272,0.406055669518119,1,1
73802.87983422224,18097.591555867843,0.457457036558545,1,1
51975.59056228327,5025.533313942514,0.18403638768761246,1,1
64481.84963620834,33632.2897513225,0.13600764215986474,0,0
60251.8480156359,16963.73927101999,0.6728527817120699,0,0
61953.52197097663,15111.138809563088,0.556734601116616,1,1
44539.80432289067,35889.40328444083,0.4775225718871017,1,1
60490.203485178856,7577.534664507706,0.6392739499930995,1,1
69959.96582490898,8744.12885968031,0.8035274961230094,1,1
89022.87215590084,9037.796751314349,0.4635389727487739,1,1
79185.41652170413,19321.28618300518,0.6449515452941824,0,0
103063.64915023113,24316.31629637597,0.9105363902598849,1,1
44653.04874223901,27396.754681178336,0.8136808214823266,1,1
77446.41273441356,45719.95317494969,0.46210068892704803,0,0
63666.84011476704,5000.0,0.6480093121425315,1,1
103796.05866435345,26087.35589124417,0.2505102836285488,0,1
43834.03429289697,14428.694274277688,0.5764438571608264,1,1
43205.56315638448,14135.848511112266,0.9341290474676763,1,1
48012.14709111956,13802.278717461224,0.540567847922144,0,0
20000.0,10912.303291920267,0.8884925543116252,1,1
49484.89956638478,36845.24834603452,0.4462346824277716,0,0
44817.34676892604,28422.973270139028,0.9490181031069365,0,0
63007.87572952415,20231.95978557375,0.5923370299434242,1,1
66835.11951554319,33510.15752487,0.13592864510054437,1,1
97523.41678431773,5000.0,0.5987415771876798,1,1
79008.476763721,6692.948686690738,0.33338679132765714,0,1
48461.926886751935,5000.0,0.1276091237305105,1,1
42031.70657303284,13005.854598767124,0.7977253089904638,1,1
69838.38343013011,21616.98526704753,0.33437019143364255,1,1
33595.335859587154,21028.58577932334,0.7770662709395237,1,1
96629.17531708708,21493.419110598803,0.34498494551248693,0,1
83588.80241442574,5889.4316893391815,0.26517740079270813,0,1
50616.4869579059,28031.54742614022,0.9278452379887633,0,0
25737.30941818244,22396.275182389978,0.4073985285917666,1,1
87077.44748330826,27330.542814659984,0.6111697797266864,1,1
57709.20309494764,5000.0,0.6184842688923008,1,1
84756.32623946923,23114.908587977898,0.5764024598474765,1,1
28111.44682411266,8122.347600824731,0.8774913819930324,1,1
48012.499540924546,16026.767474486382,0.6732749106618382,0,0
60104.87399436366,25343.648986363834,0.44317305348919067,0,0
60939.61187529484,20910.936062559133,0.8330233268456328,0,0
50998.69057041513,11484.600202206811,0.25390346424856974,0,1
72456.99864694997,20062.731561844183,0.5626012439688548,0,0
38647.59141234811,5000.0,0.9079678161521929,1,1
57152.41029957413,31502.67395898296,0.6315879853983508,0,0
62405.912634237975,17947.15980503749,0.7944231829036448,1,1
70288.77668117498,31185.49944255326,0.655526616713414,1,1
74232.29756177778,14734.68312903957,0.8134652340072068,1,1
37507.15816324262,14764.240115934172,0.902814697868457,1,1
29317.716585287555,12358.132133621535,0.3319834684028263,1,1
85553.53643797018,28761.739316930754,0.24421191906821102,1,1
66646.28023959183,12905.68842671524,0.5113921377826589,1,1
45030.26926886893,26445.954324151768,0.6965830628005835,0,0
91023.03951045046,16175.476023307097,0.2931125652048837,0,1
62313.49268585717,5000.0,0.10348623286564201,1,1
83585.94368127653,14296.859322135339,0.39149484846119953,1,1
61350.36962820218,8208.917856371516,0.9235304351476202,1,1
101214.95849763975,20339.027236823375,0.6907223415149697,1,1
95106.8168488641,8095.922643255098,0.4411266273500403,1,1
55020.71703041853,29259.75100714617,0.2636896827448143,0,0
79431.4190190871,19089.241396469726,0.4026762226915349,1,1
72907.51899170295,18224.04005241261,0.24436351830606076,1,1
87372.63115064698,26558.921377875828,0.1903599481160087,1,1
40701.53078839791,29639.069340758626,0.8707310166866707,1,0
73721.02919996879,19799.012482303482,0.9480027876191525,1,1
81168.48973699176,12287.997004507095,0.23949727365642176,1,1
24825.210271537715,5000.0,0.14634417504653777,0,1
36334.829746684496,13139.5024296482,0.3802714410742805,1,1
20000.0,13827.877533520385,0.492410303647203,1,1
54611.86331110885,21070.574529922967,0.2740980600144763,1,1
74350.84511591925,16548.531188619727,0.3562111750287747,1,1
90047.14104192056,26879.32972051428,0.27074012533790903,1,1
61481.895608395505,13870.167287293105,0.7581214831675835,1,1
92572.31091142584,19429.588331470582,0.7056912517601717,1,1
32397.970835702174,31839.874431968892,0.6397087883968344,1,0
25932.35121289691,23418.252139549666,0.429135178517324,1,1
58889.046022067625,19399.624583114353,0.8726848001171006,1,1
67681.30897878614,13980.55558064823,0.924102660304767,1,1
59346.10503811814,13667.68603285023,0.24759341573160018,1,1
20000.0,11493.867470480522,0.28956074520009634,1,1
58217.59920974423,14589.931342171007,0.5467863738003141,1,1
33910.609989902936,27556.658387443145,0.1775629838899085,1,1
73393.45097660077,17781.11728707731,0.4709811389996459,1,1
67331.96492193696,6502.269306187689,0.5945225750610537,1,1
41202.40427345289,37681.692930597834,0.5437625354667331,1,1
49722.66165326613,23199.65191145163,0.38127229561632214,1,1
38815.72956222097,5930.565994868307,0.5610789351656258,0,1
58746.41805453656,15581.510727591762,0.9149808111200206,1,1
79102.84641002477,21108.86382828418,0.27511479364766966,0,1
40285.47907328913,37045.92093297377,0.6566066546349031,0,0
70080.93031035688,8918.875417411307,0.13688719003264407,0,1
49394.84763255119,29760.407193559466,0.1564539438092197,1,1
44142.543354753114,33994.86426972343,0.5690539905900472,1,1
57859.39280090884,13713.456949254298,0.18919830327875706,1,1
39295.153551612515,17224.863811397667,0.11899477016282874,1,1
48927.01389305636,9636.907526262297,0.24578604800081885,1,1
36042.44214822303,17965.38858919695,0.5801217953496383,0,0
99294.50265832778,19634.100256570688,0.6978398113410925,1,1
60705.27103943457,26596.499980823704,0.272106779520173,1,1
46005.48984014829,30901.834710204468,0.6680205216269484,1,1
64279.59821468444,12519.039353783528,0.25510488143434495,1,1
57753.439006183406,5000.0,0.6214388126365685,1,1
55580.60800933555,19787.55220723758,0.450165727911429,1,1
72283.3340008685,22935.375299686406,0.6557295829335742,1,1
75150.1542009461,22494.176876850415,0.9457948396073602,1,1
49389.97704778945,16733.26752490956,0.8971444204476776,0,0
48483.635187106396,21247.520996639345,0.10363949416068809,0,0
54498.96605696712,35154.448083522475,0.8526229497079598,1,0
20000.0,23817.341689625093,0.15651717589855155,0,0
29696.17875602896,16266.315749969157,0.9100895982358682,1,1
87337.48534889049,14998.021829040044,0.339551827234732,1,1
92899.35427002568,18301.47642322269,0.4247296058495803,1,1
55019.27920887243,36367.3996183064,0.17789247439936867,1,1
71531.13926111533,18166.99290473803,0.19543184457957316,1,1
66225.00309087073,19802.05655479292,0.7177294804449217,1,1
121577.61616910476,15176.864290636971,0.9026824003860479,1,1
82391.49822869153,30989.83357441965,0.619136220711163,1,1
57441.648170384666,39598.37254744675,0.7084725131977894,1,1
40889.191187991484,24506.130494313882,0.7476742829075804,1,1
27871.07359484855,20827.729037854257,0.32339213337000045,1,1
64069.272717344465,20367.82833174235,0.1384451862821827,0,0
44872.98509431393,5000.0,0.1015918323312933,1,1
31554.925808046515,27451.508642848174,0.39805189051091583,1,1
